2016-04-26 15:50:32.944108,0.5002521139287581
2016-04-26 15:50:33.044117,0.9141714657050078
2016-04-26 15:50:33.144094,0.9983681476437503
2016-04-26 15:50:33.243592,0.21901188507369196
2016-04-26 15:50:33.344136,0.5298795342707096
2016-04-26 15:50:33.444084,0.023448596515931563
2016-04-26 15:50:33.544091,0.7179941312468046
2016-04-26 15:50:33.644080,0.7449666848257572
2016-04-26 15:50:33.743784,0.8331857695543786
2016-04-26 15:50:33.844083,0.4843735198971234
2016-04-26 15:50:33.943456,0.048740339713426506
2016-04-26 15:50:34.044076,0.435468428454293
2016-04-26 15:50:34.144071,0.058388058548133004
2016-04-26 15:50:34.243904,0.8120762041252021
2016-04-26 15:50:34.344163,0.9918883750025329
2016-04-26 15:50:34.443960,0.22457423888584738
2016-04-26 15:50:34.543061,0.2791288796125728
2016-04-26 15:50:34.643699,0.038133286232990726
2016-04-26 15:50:34.743022,0.3721888336870175
2016-04-26 15:50:34.843914,0.7034089210360092
2016-04-26 15:50:34.944101,0.23943259693038288
2016-04-26 15:50:35.043636,0.44023925050423063
2016-04-26 15:50:35.144077,0.2946488576621431
2016-04-26 15:50:35.244054,0.1370362768268869
2016-04-26 15:50:35.344093,0.4909099548475714
2016-04-26 15:50:35.444110,0.854815610540365
2016-04-26 15:50:35.544064,0.13592101026486547
2016-04-26 15:50:35.643953,0.7844294648213549
2016-04-26 15:50:35.743175,0.3354298891097047
2016-04-26 15:50:35.843071,0.14604156115030031
2016-04-26 15:50:35.943928,0.10529744171011612
2016-04-26 15:50:36.043976,0.518322505703631
2016-04-26 15:50:36.143875,0.1268463752886051
2016-04-26 15:50:36.243901,0.8509511581252601
2016-04-26 15:50:36.343788,0.7183539289404332
2016-04-26 15:50:36.444071,0.8199729518771316
2016-04-26 15:50:36.542951,0.24790192122971821
2016-04-26 15:50:36.644074,0.8338330548906017
2016-04-26 15:50:36.744074,0.05027010566705037
2016-04-26 15:50:36.843092,0.18494736918362842
2016-04-26 15:50:36.944146,0.6630764916359871
2016-04-26 15:50:37.044136,0.9571127701847957
2016-04-26 15:50:37.143937,0.3443935624457404
2016-04-26 15:50:37.243766,0.10622205244414651
2016-04-26 15:50:37.344005,0.7824669018694033
2016-04-26 15:50:37.443918,0.8048159059915968
2016-04-26 15:50:37.544107,0.45657930690504944
2016-04-26 15:50:37.644155,0.07935812107860185
2016-04-26 15:50:37.744170,0.03735036259797564
2016-04-26 15:50:37.844124,0.3498820742499913
2016-04-26 15:50:37.944127,0.7074170020118006
2016-04-26 15:50:38.044204,0.5496640706174966
2016-04-26 15:50:38.143554,0.2223586458020681
2016-04-26 15:50:38.243013,0.21082481352861682
2016-04-26 15:50:38.342911,0.8915938745758527
2016-04-26 15:50:38.444167,0.6068899801510907
2016-04-26 15:50:38.544124,0.6545851692058583
2016-04-26 15:50:38.643957,0.8975829610054958
2016-04-26 15:50:38.744146,0.16355985737209833
2016-04-26 15:50:38.844159,0.6125167314310053
2016-04-26 15:50:38.944201,0.7319268388381341
2016-04-26 15:50:39.044204,0.022388513663068932
2016-04-26 15:50:39.144161,0.2644128287452143
2016-04-26 15:50:39.244148,0.873600674921747
2016-04-26 15:50:39.344193,0.2627776735603913
2016-04-26 15:50:39.443108,0.2576443583481649
2016-04-26 15:50:39.543030,0.8816337851708048
2016-04-26 15:50:39.644123,0.059602038904375876
2016-04-26 15:50:39.744169,0.9671382518378835
2016-04-26 15:50:39.844166,0.43438992405696486
2016-04-26 15:50:39.943166,0.5256365402162364
2016-04-26 15:50:40.044172,0.11994857551323979
2016-04-26 15:50:40.143204,0.8584547753172231
